rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,FOXF2 human,5.3162099096467675e-05,60.28934010152284,593.3776232841345,MT1F;PDGFA;MT1E,0.005369372008743235,0,0,112,pos,TRRUST_Transcription_Factors_2019
2,NR1H3 mouse,0.0006040394207294829,21.522117476432197,159.51916044937724,ABCA1;APOE;ABCG1,0.030503990746838888,0,0,112,pos,TRRUST_Transcription_Factors_2019
3,FOXO1 human,0.0017076659731305678,14.343002175489485,91.40261395182883,PDGFA;ADIPOR1;KLF2,0.057491421095395775,0,0,112,pos,TRRUST_Transcription_Factors_2019
