rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Regulation Of MAP Kinase Activity (GO:0043405),0.00015016516549446412,6.67526996271367,58.767573256253904,KSR1;SMPD1;SPRY2;SPRY1;NOD2;TNF;PIK3R6,0.06784331942960838,0,0,71,pos,GO_Biological_Process_2023
2,Regulation Of Pseudopodium Assembly (GO:0031272),0.00015320271943439296,37.6751269035533,330.92884130781977,CDC42EP4;CDC42EP3;CCR7,0.06784331942960838,0,0,71,pos,GO_Biological_Process_2023
3,Positive Regulation Of Pseudopodium Assembly (GO:0031274),0.00015320271943439296,37.6751269035533,330.92884130781977,CDC42EP4;CDC42EP3;CCR7,0.06784331942960838,0,0,71,pos,GO_Biological_Process_2023
