rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Protein Localization To Endoplasmic Reticulum (GO:0070972),1.6073421914510297e-05,33.6530612244898,371.4740483715657,GABARAPL2;HSPA5;SEC16A;KDELR2,0.021988441179050088,0,0,54,neg,GO_Biological_Process_2023
2,Alpha-Amino Acid Catabolic Process (GO:1901606),0.00018946001545207968,16.142857142857142,138.36579697475634,ALDH4A1;ALDH6A1;THNSL2;HIBCH,0.11305519817773024,0,0,54,neg,GO_Biological_Process_2023
3,Regulation Of Sprouting Angiogenesis (GO:1903670),0.000316376872754873,13.913441238564392,112.12252948199962,S100A1;ITGA5;EPN1;KLF2,0.11305519817773024,0,0,54,neg,GO_Biological_Process_2023
