rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,RFXANK human,0.00041017649693527065,25.111675126903553,195.84402098106767,HLA-DMA;HLA-DMB;HLA-DPA1,0.022559707331439888,0,0,92,pos,TRRUST_Transcription_Factors_2019
2,RFXAP human,0.00041017649693527065,25.111675126903553,195.84402098106767,HLA-DMA;HLA-DMB;HLA-DPA1,0.022559707331439888,0,0,92,pos,TRRUST_Transcription_Factors_2019
3,RFX5 human,0.0007195272026923491,20.086294416243653,145.36282995258424,HLA-DMA;HLA-DMB;HLA-DPA1,0.023324679953354105,0,0,92,pos,TRRUST_Transcription_Factors_2019
