rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Cholesterol Homeostasis,0.006473347840390891,5.752186588921282,28.991376259941838,NSDHL;ALDOC;GNAI1;CXCL16,0.211751207351715,0,0,151,neg,MSigDB_Hallmark_2020
2,TNF-alpha Signaling via NF-kB,0.015493990781832804,3.1256244021681368,13.025424015927582,SIK1;HES1;MSC;ICOSLG;IER3;B4GALT5,0.211751207351715,0,0,151,neg,MSigDB_Hallmark_2020
3,Hypoxia,0.015493990781832804,3.1256244021681368,13.025424015927582,ERO1A;PRDX5;EFNA3;CCNG2;ALDOC;IER3,0.211751207351715,0,0,151,neg,MSigDB_Hallmark_2020
