rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,TP53 human,4.160406755145857e-05,5.972133085627428,60.2427734298166,PLK3;PERP;FDXR;E2F1;BRCA1;BRCA2;PTPN13;AQP3;IER3,0.006282214200270244,0,0,98,pos,TRRUST_Transcription_Factors_2019
2,FOXP3 mouse,0.00020276702349047898,33.48730964467005,284.75776049641166,TNFRSF18;CTLA4;BRCA1,0.013170124122599007,0,0,98,pos,TRRUST_Transcription_Factors_2019
3,TP73 human,0.00026165809515097364,30.13705583756345,248.5846578261998,E2F1;FDXR;AQP3,0.013170124122599007,0,0,98,pos,TRRUST_Transcription_Factors_2019
