rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Estrogen Response Late,0.004067400402162354,3.684635829149776,20.28300352206346,UGDH;SCARB1;OPN3;TMPRSS3;PERP;MEST;PAPSS2,0.1708308168908189,0,0,219,neg,MSigDB_Hallmark_2020
2,Hypoxia,0.015493990781832804,3.1256244021681368,13.025424015927582,SCARB1;EFNA3;NAGK;DPYSL4;TGFBI;PGM1,0.21691587094565926,0,0,219,neg,MSigDB_Hallmark_2020
3,Inflammatory Response,0.015493990781832804,3.1256244021681368,13.025424015927582,NFKBIA;MARCO;TNFAIP6;EBI3;C3AR1;CCL2,0.21691587094565926,0,0,219,neg,MSigDB_Hallmark_2020
