rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Choline metabolism in cancer,0.016905547622331568,4.278332609639601,17.456082420924414,CHKB;SLC44A2;PLA2G4C;PIP5K1B,0.9116055789435271,0,0,102,pos,KEGG_2021_Human
2,Long-term depression,0.02221560398244669,5.2746460058776385,20.080368230600833,PPP1R17;PLA2G4C;CACNA1A,0.9116055789435271,0,0,102,pos,KEGG_2021_Human
3,Peroxisome,0.04910196052225101,3.8015164171432243,11.457224263457675,AMACR;CAT;CRAT,0.9116055789435271,0,0,102,pos,KEGG_2021_Human
