rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Cell adhesion molecules,0.0007336401195183642,5.056884577224121,36.49802372804252,CLDN5;CNTNAP2;MPZ;HLA-C;HLA-F;ICOSLG;CD22,0.10931237780823627,0,0,91,neg,KEGG_2021_Human
2,Hematopoietic cell lineage,0.0031829814394319636,5.375340971085652,30.90787173221737,FCER2;CD59;ITGA5;CD1A;CD22,0.2371321172376813,0,0,91,neg,KEGG_2021_Human
3,Phagosome,0.018479851723655752,3.4280481423338567,13.681594622050351,SCARB1;LAMP1;HLA-C;ITGA5;HLA-F,0.9178326356082356,0,0,91,neg,KEGG_2021_Human
