rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Protein Localization To Non-Motile Cilium (GO:0097499),0.0009754681839454337,66.65656565656566,462.10284137848555,ARL13B;BBIP1,0.5100047686995257,0,0,173,neg,GO_Biological_Process_2023
2,Protein Localization To Ciliary Membrane (GO:1903441),0.0014535707837741265,49.98989898989899,326.6206097208578,ARL13B;BBIP1,0.5100047686995257,0,0,173,neg,GO_Biological_Process_2023
3,Regulation Of Vesicle Fusion (GO:0031338),0.0026777674677022855,33.323232323232325,197.36590289038227,RAB3A;SPHK1,0.5100047686995257,0,0,173,neg,GO_Biological_Process_2023
