rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,mTORC1 Signaling,0.0009340556104345935,4.255208333333333,29.684225172013964,CTH;ME1;CD9;PHGDH;TMEM97;VLDLR;ALDOA;GLA,0.03736222441738374,0,0,154,pos,MSigDB_Hallmark_2020
2,Cholesterol Homeostasis,0.006473347840390891,5.752186588921282,28.991376259941838,GSTM2;TNFRSF12A;CD9;TMEM97,0.12946695680781783,0,0,154,pos,MSigDB_Hallmark_2020
3,IL-6/JAK/STAT3 Signaling,0.011332124720651236,4.848045242193263,21.71979386421627,SOCS3;TNFRSF12A;CD9;CD14,0.1510949962753498,0,0,154,pos,MSigDB_Hallmark_2020
