rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Cellular Response To Zinc Ion (GO:0071294),0.00041017649693527065,25.111675126903553,195.84402098106767,MT1M;MT1F;MT1X,0.19940888235451223,0,0,74,neg,GO_Biological_Process_2023
2,Glycosyl Compound Biosynthetic Process (GO:1901659),0.0009754681839454337,66.65656565656566,462.10284137848555,TRMT12;TYW1B,0.19940888235451223,0,0,74,neg,GO_Biological_Process_2023
3,Wybutosine Biosynthetic Process (GO:0031591),0.0009754681839454337,66.65656565656566,462.10284137848555,TRMT12;TYW1B,0.19940888235451223,0,0,74,neg,GO_Biological_Process_2023
