rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Epithelial Mesenchymal Transition,5.688996854924951e-06,6.039052658100277,72.93349778920441,FBN2;ACTA2;COL4A1;CALD1;IGFBP3;COL5A3;ADAM12;PMP22;TIMP3;PLOD1;VIM,0.000233248871051923,0,0,74,neg,MSigDB_Hallmark_2020
2,TNF-alpha Signaling via NF-kB,0.015493990781832804,3.1256244021681368,13.025424015927582,MAP2K3;JAG1;ACKR3;IER2;RELB;NFKB2,0.11806768194881212,0,0,74,neg,MSigDB_Hallmark_2020
3,Adipogenesis,0.015493990781832804,3.1256244021681368,13.025424015927582,SULT1A1;SCARB1;COL4A1;GPX3;ME1;CRAT,0.11806768194881212,0,0,74,neg,MSigDB_Hallmark_2020
