rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Hematopoietic cell lineage,0.0031829814394319636,5.375340971085652,30.90787173221737,CR2;CD19;ITGA1;CD9;GP1BA,0.565147297549848,0,0,119,pos,KEGG_2021_Human
2,B cell receptor signaling pathway,0.008869377884041707,5.227405247813411,24.700277159233604,CR2;CD72;CD19;LILRA4,0.565147297549848,0,0,119,pos,KEGG_2021_Human
3,Cardiac muscle contraction,0.011332124720651236,4.848045242193263,21.71979386421627,CACNA2D3;CACNA2D4;UQCRHL;MYH7,0.565147297549848,0,0,119,pos,KEGG_2021_Human
