rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Intermediate Filament Organization (GO:0045109),5.209173903879142e-06,11.736430816274526,142.7747286438201,DSP;KRT19;KRT2;KRT1;PKP2;KRT7;KRT10,0.006240590336847212,0,0,75,pos,GO_Biological_Process_2023
2,Peptide Cross-Linking (GO:0018149),0.00014220084233688404,17.54835847382431,155.44809947118515,DSP;KRT2;KRT1;KRT10,0.07565769950386382,0,0,75,pos,GO_Biological_Process_2023
3,Heterotypic Cell-Cell Adhesion (GO:0034113),0.00018946001545207968,16.142857142857142,138.36579697475634,DSP;ITGAX;PKP2;CD200,0.07565769950386382,0,0,75,pos,GO_Biological_Process_2023
