rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Metabolism Of Carbohydrates R-HSA-71387,0.008115391710110425,2.9366726835138386,14.137121181692542,RPIA;PKM;FUT10;SDC1;CHST13;ABO;XYLB;PGM1,0.7054943083244887,0,0,155,neg,Reactome_2022
2,Mitochondrial Translation Elongation R-HSA-5389840,0.00925286022174956,5.160125588697017,24.16395252997982,MRPL41;MRPL51;MRPS18C;TUFM,0.7054943083244887,0,0,155,neg,Reactome_2022
3,Mitochondrial Translation R-HSA-5368287,0.01178108546087795,4.790087463556851,21.274023659747563,MRPL41;MRPL51;MRPS18C;TUFM,0.7054943083244887,0,0,155,neg,Reactome_2022
