rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,FOXA2 human,0.0007195272026923491,20.086294416243653,145.36282995258424,ABCA1;COL18A1;APOA1,0.06403792103961907,0,0,192,neg,TRRUST_Transcription_Factors_2019
2,MYB human,0.005960437831234491,8.853090474768587,45.35094165112317,GSTM1;ELANE;CLEC4G,0.26523948348993487,0,0,192,neg,TRRUST_Transcription_Factors_2019
3,SPI1 human,0.02420123683234315,5.095328228512432,18.96150754157799,BPI;CLEC4G;ELANE,0.36637696298535816,0,0,192,neg,TRRUST_Transcription_Factors_2019
