rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Coagulation,0.012646724258671974,3.791594370541739,16.57062118510299,CFD;PROS1;CTSK;CTSH;THBS1,0.3996189530038271,0,0,200,pos,MSigDB_Hallmark_2020
2,Apoptosis,0.023037596477816998,3.2287968441814594,12.174591038338239,APP;BTG2;TNFRSF12A;IL18;NEFH,0.3996189530038271,0,0,200,pos,MSigDB_Hallmark_2020
3,TNF-alpha Signaling via NF-kB,0.0508439984704279,2.5779092702169626,7.679574154313181,BTG2;PLK2;IL18;HES1;IER2,0.3996189530038271,0,0,200,pos,MSigDB_Hallmark_2020
