rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Smooth Muscle Contraction R-HSA-445355,6.723327393029232e-05,13.334682860998651,128.110862510313,CALD1;ITGA1;TPM1;MYH11;MYL9,0.03596980155270639,0,0,80,pos,Reactome_2022
2,Metallothioneins Bind Metals R-HSA-5661231,0.00015320271943439296,37.6751269035533,330.92884130781977,MT2A;MT1M;MT1F,0.040981727448700114,0,0,80,pos,Reactome_2022
3,Response To Metal Ions R-HSA-5660526,0.000330570754905644,27.395939086294415,219.56995457412373,MT2A;MT1M;MT1F,0.05895178462483985,0,0,80,pos,Reactome_2022
