rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,"Glycine, serine and threonine metabolism",0.0074150224240263525,8.134037590890383,39.89133172446582,GATM;SHMT1;ALDH7A1,0.797919852507889,0,0,183,pos,KEGG_2021_Human
2,Amino sugar and nucleotide sugar metabolism,0.012247096503504439,6.685279187817259,29.431716933517144,CYB5R1;CYB5R3;UAP1L1,0.797919852507889,0,0,183,pos,KEGG_2021_Human
3,Arginine and proline metabolism,0.013678626042992382,6.400151204233719,27.468942123223947,GATM;ALDH7A1;AGMAT,0.797919852507889,0,0,183,pos,KEGG_2021_Human
