rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Estrogen Response Early,0.0508439984704279,2.5779092702169626,7.679574154313181,KRT19;MAST4;CLDN7;TBC1D30;NADSYN1,0.8673678080217752,0,0,239,pos,MSigDB_Hallmark_2020
2,Adipogenesis,0.1410458258534753,2.0412328196584757,3.9981023755392973,SULT1A1;RAB34;CAT;CMBL,0.8673678080217752,0,0,239,pos,MSigDB_Hallmark_2020
3,Epithelial Mesenchymal Transition,0.1410458258534753,2.0412328196584757,3.9981023755392973,FBN2;TAGLN;SDC4;PRSS2,0.8673678080217752,0,0,239,pos,MSigDB_Hallmark_2020
