rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,African trypanosomiasis,3.19622618683464e-05,15.83974358974359,163.95646784574072,IL1B;HBB;APOA1;HBA1;ICAM1,0.005529471303223927,0,0,42,neg,KEGG_2021_Human
2,Malaria,0.0015598806233641427,8.763975155279503,56.64285082988862,IL1B;HBB;HBA1;ICAM1,0.13492967392099833,0,0,42,neg,KEGG_2021_Human
3,PPAR signaling pathway,0.006473347840390891,5.752186588921282,28.991376259941838,FABP1;ME1;APOA1;SLC27A2,0.37329639212920807,0,0,42,neg,KEGG_2021_Human
