rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Extracellular Matrix Organization (GO:0030198),7.198871524237965e-05,5.53961187572499,52.84236424131266,COL18A1;MMP14;CTSK;COL5A2;COL9A3;CTSG;COL9A2;PRSS2;ELANE,0.03335950480634269,0,0,198,neg,GO_Biological_Process_2023
2,Extracellular Matrix Disassembly (GO:0022617),7.524121289207404e-05,12.992110453648916,123.35763887867834,MMP14;CTSK;CTSG;PRSS2;ELANE,0.03335950480634269,0,0,198,neg,GO_Biological_Process_2023
3,Cellular Component Disassembly (GO:0022411),9.34439910541812e-05,12.357098186366478,114.65098986831539,MMP14;CTSK;CTSG;PRSS2;ELANE,0.03335950480634269,0,0,198,neg,GO_Biological_Process_2023
