rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Glycolytic Process (GO:0006096),9.291744507873701e-06,21.128205128205128,244.79950290336265,TPI1;PKM;PGAM1;UCP2;PGM1,0.010536838271928776,0,0,180,neg,GO_Biological_Process_2023
2,Carbohydrate Catabolic Process (GO:0016052),5.3196992693441544e-05,14.076923076923077,138.53816081158314,TPI1;PKM;PGAM1;UCP2;PGM1,0.030162694857181354,0,0,180,neg,GO_Biological_Process_2023
3,Pyruvate Metabolic Process (GO:0006090),0.0001398365134139565,11.256410256410257,99.9010527744165,TPI1;PKM;PGAM1;UCP2;PGM1,0.0434329709596504,0,0,180,neg,GO_Biological_Process_2023
