rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Focal adhesion,0.0001972315537427586,4.81217277486911,41.05328172551214,LAMA5;CCND3;COL4A1;LAMB2;CAV1;ERBB2;PAK6;LAMB1;ACTG1,0.030373659276384822,0,0,21,neg,KEGG_2021_Human
2,ECM-receptor interaction,0.0019039709857819793,6.091133765832561,38.15372640786974,LAMA5;COL4A1;LAMB2;LAMB1;HMMR,0.1466057659052124,0,0,21,neg,KEGG_2021_Human
3,Amoebiasis,0.0036188712929817765,5.208300290774518,29.278944973607796,LAMA5;RAB5C;COL4A1;LAMB2;LAMB1,0.18576872637306455,0,0,21,neg,KEGG_2021_Human
