rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Myogenesis,0.0009340556104345935,4.255208333333333,29.684225172013964,RYR1;TNNT1;TNNC2;SSPN;TNNI2;AEBP1;CRYAB;MYH7,0.035494113196514555,0,0,21,neg,MSigDB_Hallmark_2020
2,G2-M Checkpoint,0.004067400402162354,3.684635829149776,20.28300352206346,MARCKS;ORC6;CBX1;RPA2;KMT5A;HMMR;HMGN2,0.05152040509405648,0,0,21,neg,MSigDB_Hallmark_2020
3,p53 Pathway,0.004067400402162354,3.684635829149776,20.28300352206346,PROCR;CCND3;NINJ1;HSPA4L;MKNK2;RNF19B;IER3,0.05152040509405648,0,0,21,neg,MSigDB_Hallmark_2020
