rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Hematopoietic cell lineage,0.0031829814394319636,5.375340971085652,30.90787173221737,CD8B;CD19;CD22;EPOR;HLA-DQB1,0.4644389377137582,0,0,145,pos,KEGG_2021_Human
2,Primary immunodeficiency,0.006424287048407678,8.599709934735316,43.40849457481817,CD8B;CD19;TNFRSF13C,0.4644389377137582,0,0,145,pos,KEGG_2021_Human
3,Fatty acid degradation,0.009061882822613368,7.522842639593908,35.3850321555175,CPT1A;ACAA2;ALDH7A1,0.4644389377137582,0,0,145,pos,KEGG_2021_Human
