rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Myogenesis,0.0009340556104345935,4.255208333333333,29.684225172013964,RYR1;MYOM1;TNNC2;TNNT3;TNNI2;ENO3;PFKM;MYH7,0.03269194636521077,0,0,35,neg,MSigDB_Hallmark_2020
2,IL-2/STAT5 Signaling,0.04996024744407145,2.591329632566746,7.7649908706521895,TNFRSF9;CST7;ENO3;DCPS;SERPINB6,0.5931799821549921,0,0,35,neg,MSigDB_Hallmark_2020
3,Xenobiotic Metabolism,0.0508439984704279,2.5779092702169626,7.679574154313181,TMEM176B;ECH1;FAS;HACL1;CES1,0.5931799821549921,0,0,35,neg,MSigDB_Hallmark_2020
