rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Striated Muscle Contraction R-HSA-390522,1.7976601477623105e-05,18.106227106227106,197.83659620108142,TNNT1;TNNC2;TPM1;TNNT3;TNNI2,0.006956944771840142,0,0,37,pos,Reactome_2022
2,Growth Hormone Receptor Signaling R-HSA-982772,0.0017076659731305678,14.343002175489485,91.40261395182883,SOCS1;CISH;STAT3,0.23491991105636473,0,0,37,pos,Reactome_2022
3,Interleukin-7 Signaling R-HSA-1266695,0.0019263332020576173,13.690355329949238,85.59397680666795,SOCS1;CISH;STAT3,0.23491991105636473,0,0,37,pos,Reactome_2022
