rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Wnt-beta Catenin Signaling,0.00849123527188726,7.716126513080828,36.79605293636041,JAG1;NOTCH4;GNAI1,0.20658654375777072,0,0,244,neg,MSigDB_Hallmark_2020
2,Hypoxia,0.015493990781832804,3.1256244021681368,13.025424015927582,SDC4;PHKG1;NOCT;AK4;VLDLR;SAP30,0.20658654375777072,0,0,244,neg,MSigDB_Hallmark_2020
3,Myogenesis,0.015493990781832804,3.1256244021681368,13.025424015927582,SPHK1;FKBP1B;ADAM12;TNNI2;MYOM2;PVALB,0.20658654375777072,0,0,244,neg,MSigDB_Hallmark_2020
