rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Biosynthesis of unsaturated fatty acids,0.002414105915085408,12.548223350253807,75.62094298941223,FADS2;HACD1;FADS1,0.36452999317789664,0,0,106,pos,KEGG_2021_Human
2,Steroid biosynthesis,0.016794888254868964,11.1010101010101,45.36628383483138,SQLE;FDFT1,0.8843819949767338,0,0,106,pos,KEGG_2021_Human
3,Arginine biosynthesis,0.02015437543575447,9.98989898989899,39.00390099361183,NOS3;NAGS,0.8843819949767338,0,0,106,pos,KEGG_2021_Human
