rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Reverse Cholesterol Transport (GO:0043691),1.6073421914510297e-05,33.6530612244898,371.4740483715657,CETP;LIPC;CLU;ABCG1,0.0199792634397363,0,0,131,neg,GO_Biological_Process_2023
2,Negative Regulation Of Leukocyte Degranulation (GO:0043301),5.3162099096467675e-05,60.28934010152284,593.3776232841345,CD300A;LGALS9;HLA-F,0.03304024458845466,0,0,131,neg,GO_Biological_Process_2023
3,Negative Regulation Of Amyloid Fibril Formation (GO:1905907),0.00015320271943439296,37.6751269035533,330.92884130781977,PFDN4;CLU;CRYAB,0.06300985254966635,0,0,131,neg,GO_Biological_Process_2023
