rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Neutrophil Degranulation R-HSA-6798695,0.0002738065730313906,3.2073800388423095,26.31042275665032,GSDMD;CSTB;PTPRN2;SIGLEC14;JUP;CLEC12A;MGST1;HLA-C;GGH;KCNAB2;TRPM2;PGRMC1;CLEC4C;VNN1,0.11554637381924683,0,0,161,pos,Reactome_2022
2,Extrinsic Pathway Of Fibrin Clot Formation R-HSA-140834,0.0009754681839454337,66.65656565656566,462.10284137848555,FAM110A;TFPI,0.2058237868124865,0,0,161,pos,Reactome_2022
3,Defective CSF2RA Causes SMDP4 R-HSA-5688890,0.0020216133697869413,39.98989898989899,248.09171029141777,SFTPC;SFTPD,0.2843736140166964,0,0,161,pos,Reactome_2022
