rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,IL-2/STAT5 Signaling,0.003957733062368773,3.7040155440414506,20.490924669981364,IFITM3;CXCL10;BATF3;AMACR;S100A1;IL2RA;COL6A1,0.1177543299419293,0,0,178,neg,MSigDB_Hallmark_2020
2,Epithelial Mesenchymal Transition,0.015493990781832804,3.1256244021681368,13.025424015927582,CALD1;TPM1;ADAM12;FBLN2;MEST;FBLN5,0.1177543299419293,0,0,178,neg,MSigDB_Hallmark_2020
3,Xenobiotic Metabolism,0.015493990781832804,3.1256244021681368,13.025424015927582,GSTM4;FABP1;NQO1;CYB5A;JUP;ALDH2,0.1177543299419293,0,0,178,neg,MSigDB_Hallmark_2020
