rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Myogenesis,0.0009340556104345935,4.255208333333333,29.684225172013964,SMTN;TNNT1;TPM2;TNNC2;TNNT3;ENO3;CRYAB;MYH7,0.03736222441738374,0,0,34,neg,MSigDB_Hallmark_2020
2,G2-M Checkpoint,0.004067400402162354,3.684635829149776,20.28300352206346,SMARCC1;NASP;UBE2C;HNRNPD;MAP3K20;HMGN2;LMNB1,0.05423200536216473,0,0,34,neg,MSigDB_Hallmark_2020
3,Estrogen Response Late,0.004067400402162354,3.684635829149776,20.28300352206346,MDK;XRCC3;PPIF;ATP2B4;PDCD4;CHPT1;CD44,0.05423200536216473,0,0,34,neg,MSigDB_Hallmark_2020
