rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Long-Chain Fatty Acid Biosynthetic Process (GO:0042759),0.00010411396073230691,19.221574344023324,176.26230732641343,GSTM4;GSTM2;GSTM1;ALOX12,0.12608200644682366,0,0,122,neg,GO_Biological_Process_2023
2,Negative Regulation Of Translational Initiation (GO:0045947),0.00026165809515097364,30.13705583756345,248.5846578261998,EIF4EBP2;EIF4EBP3;C8ORF88,0.15843397661391453,0,0,122,neg,GO_Biological_Process_2023
3,Xenobiotic Catabolic Process (GO:0042178),0.0008481701801219675,18.82994923857868,133.17348392535672,GSTM4;GSTM2;GSTM1,0.30602172385149823,0,0,122,neg,GO_Biological_Process_2023
