rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Cholesterol Homeostasis,0.03805558843062846,4.231572174161721,13.83177100318916,MVK;ACTG1;FDFT1,0.5423359836845643,0,0,247,neg,MSigDB_Hallmark_2020
2,Apical Junction,0.0508439984704279,2.5779092702169626,7.679574154313181,JUP;TGFBI;NECTIN2;MPZL2;ACTG1,0.5423359836845643,0,0,247,neg,MSigDB_Hallmark_2020
3,Xenobiotic Metabolism,0.0508439984704279,2.5779092702169626,7.679574154313181,PC;JUP;ALDH2;CES1;GNMT,0.5423359836845643,0,0,247,neg,MSigDB_Hallmark_2020
