rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Nanoparticle Triggered Autophagic Cell Death WP2509,0.0015052246919242,15.060913705583756,97.87806321199126,MAP1LC3A;INSR;ULK1,0.28101329490000176,0,0,9,pos,WikiPathway_2023_Human
2,Ethanol Effects On Histone Modifications WP3996,0.0036027345500000223,10.753444525018129,60.49954695168429,HDAC5;ALDH2;TYMS,0.28101329490000176,0,0,9,pos,WikiPathway_2023_Human
3,Base Excision Repair WP4752,0.0036027345500000223,10.753444525018129,60.49954695168429,FEN1;PCNA;MPG,0.28101329490000176,0,0,9,pos,WikiPathway_2023_Human
