rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,KRAS Signaling Up,0.015493990781832804,3.1256244021681368,13.025424015927582,PIGR;TMEM176B;TMEM176A;MAP7;PPBP;CMKLR1,0.5113016958004826,0,0,206,pos,MSigDB_Hallmark_2020
2,Angiogenesis,0.05019950084615693,5.872251931075461,17.568310863627904,COL5A2;PF4,0.7220567101717318,0,0,206,pos,MSigDB_Hallmark_2020
3,Reactive Oxygen Species Pathway,0.08621893825800953,4.24521813883516,10.404458354124063,CDKN2D;MSRA,0.7220567101717318,0,0,206,pos,MSigDB_Hallmark_2020
