rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,SRF mouse,0.0008481701801219675,18.82994923857868,133.17348392535672,ACTA2;TAGLN;KCNMB1,0.08043131944143352,0,0,113,neg,TRRUST_Transcription_Factors_2019
2,REL human,0.0013185462203513692,15.854394870424793,105.13406751270358,CSRP1;IL1B;IER3,0.08043131944143352,0,0,113,neg,TRRUST_Transcription_Factors_2019
3,RUNX3 human,0.0032779948419926,11.152284263959391,63.79690278522437,HES1;TIMP1;CLEC4G,0.08790672302000054,0,0,113,neg,TRRUST_Transcription_Factors_2019
