rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Herpes simplex virus 1 infection,0.02862488659083196,2.082830025884383,7.401292297260661,ZNF782;HLA-DRB5;ZNF790;ZNF140;ZNF816;ZNF470;ZNF665;ZNF554;ZNF620;ZNF124,0.8965585928367625,0,0,235,pos,KEGG_2021_Human
2,Base excision repair,0.042893951553666966,6.4415118931247966,20.28447846195992,PARP2;OGG1,0.8965585928367625,0,0,235,pos,KEGG_2021_Human
3,Fructose and mannose metabolism,0.042893951553666966,6.4415118931247966,20.28447846195992,HKDC1;PMM2,0.8965585928367625,0,0,235,pos,KEGG_2021_Human
