rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Allograft rejection,0.006424287048407678,8.599709934735316,43.40849457481817,HLA-DRB5;HLA-C;HLA-DQA2,0.40424675645496955,0,0,224,pos,KEGG_2021_Human
2,Graft-versus-host disease,0.00849123527188726,7.716126513080828,36.79605293636041,HLA-DRB5;HLA-C;HLA-DQA2,0.40424675645496955,0,0,224,pos,KEGG_2021_Human
3,Type I diabetes mellitus,0.009061882822613368,7.522842639593908,35.3850321555175,HLA-DRB5;HLA-C;HLA-DQA2,0.40424675645496955,0,0,224,pos,KEGG_2021_Human
