rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,IL-6/JAK/STAT3 Signaling,0.0018102494535835424,6.165728580362726,38.93220216228463,CXCL10;IL4R;SOCS1;TNFRSF12A;IL6ST,0.04880880482594825,0,0,126,neg,MSigDB_Hallmark_2020
2,TNF-alpha Signaling via NF-kB,0.004067400402162354,3.684635829149776,20.28300352206346,NFKBIA;CXCL10;SPSB1;CCL20;PLK2;CCL2;IL6ST,0.04880880482594825,0,0,126,neg,MSigDB_Hallmark_2020
3,Interferon Gamma Response,0.004067400402162354,3.684635829149776,20.28300352206346,NFKBIA;CXCL10;IL4R;SOCS1;TXNIP;CCL2;HLA-A,0.04880880482594825,0,0,126,neg,MSigDB_Hallmark_2020
