rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Myogenesis,0.0508439984704279,2.5779092702169626,7.679574154313181,FXYD1;TNNC2;ADAM12;MYL6B;KIFC3,0.6270759811352774,0,0,206,neg,MSigDB_Hallmark_2020
2,Complement,0.0508439984704279,2.5779092702169626,7.679574154313181,ERAP2;FN1;CALM3;LAP3;CTSB,0.6270759811352774,0,0,206,neg,MSigDB_Hallmark_2020
3,Inflammatory Response,0.0508439984704279,2.5779092702169626,7.679574154313181,ABCA1;EBI3;C3AR1;ADM;ACVR2A,0.6270759811352774,0,0,206,neg,MSigDB_Hallmark_2020
