rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Protein digestion and absorption,0.019917065347851797,4.061224489795919,15.904479460309156,COL18A1;COL4A4;COL6A1;PRSS2,0.9109754129405215,0,0,217,pos,KEGG_2021_Human
2,Complement and coagulation cascades,0.053605125879277314,3.661879410672279,10.715064098709181,C1QB;CFD;C3AR1,0.9109754129405215,0,0,217,pos,KEGG_2021_Human
3,ECM-receptor interaction,0.058299639030035655,3.5320991340698717,10.038788675236006,COL4A4;ITGA10;COL6A1,0.9109754129405215,0,0,217,pos,KEGG_2021_Human
