rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Thyroid hormone synthesis,0.006785586880745571,5.670882437482035,28.314457943471623,DUOX1;PAX8;CREB3L4;GPX7,0.7689224169138004,0,0,133,pos,KEGG_2021_Human
2,Sphingolipid signaling pathway,0.03167522263026367,3.4933451641526174,12.059797873871938,CERS4;SPHK1;PPP2R5B;MS4A2,0.7689224169138004,0,0,133,pos,KEGG_2021_Human
3,AMPK signaling pathway,0.03252012357524702,3.4630541871921183,11.864064160670099,CCND1;IRS1;CREB3L4;PPP2R5B,0.7689224169138004,0,0,133,pos,KEGG_2021_Human
