rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,donor,direction,library
1,AF4 26711339 ChIP-Seq SEM Human Blood Leukemia,1.0463053682891601e-78,3.9453269758444285,708.4085981024581,USP6NL;ATF2;ISCA1;PGAP1;PANK3;TFRC;TMEM41B;WIPF1;ZNF292;SMC5;IKZF2;ZDHHC2;IKZF5;RABGEF1;RPS6KA3;EFR3A;ALCAM;BBX;CCNL1;SEC62;FBXO7;RNF111;TRIM23;STARD4;MBNL1;WSB1;PRKCE;ARRDC3;RFX3;FNDC3A;SCAMP1;RUNX2;CD2AP;RUNX1;JMJD6;ZFYVE16;XRN1;PRKAR1A;DDIT3;SPATA13;DDIT4;HECA;CGGBP1;L3MBTL3;TWF1;BAZ2B;ZC3HAV1;HIF1A;PRDM10;GMCL1;PPP3R1;MIER3;ERI1;RAD21;INPP5D;MIER1;GPM6B;SLC19A2;EGR1;PRPF38B;JUN;HOMER1;TIPARP;SIAH1;ERLIN1;BRAF;OSGIN2;MEX3C;PHC3;MED13L;FOSL2;PM20D2;PPFIBP1;STAG2;WNK1;REL;TMCC3;STRN;CPEB3;CPEB2;LIN54;MTMR10;BTG1;CDKN1B;SPIN4;SNX13;VLDLR;PHF6;EEA1;PPP3CA;AKAP13;MED13;UBL3;OTUD6B;ZMYM5;ARIH1;TMED5;GABPA;VAV3;NCOA2;LYPLA1;CNOT6L;DUSP1;GSTO1;SLC2A13;TSC22D2;TET2;ELOVL6;COQ10B;ZDHHC17;RAB33B;PARP8;KAT2B;RAP2A;ZEB2;RNF169;AEBP2;TET3;PELI1;WAC;PTGER4;ASAH1;SAMD8;WDR26;STAU1;SGMS1;PELI2;ATL2;CXCR4;RGPD2;TRAK1;TANK;PTS;TMEM165;PCNP;BTAF1;NFIL3;RNF138;SHOC2;MBNL3;EPS15;MAP4K3;MAP4K4;MAP3K2;TSNAX;ZNF100;SUZ12;CDKN2C;YTHDF3;NFYA;CSNK1A1;TPK1;AGL;RANBP9;TMEM64;HIPK1;HIPK3;HIPK2;NEDD1;MKLN1;SNX18;ABCB10;PER3;RYBP;STK17A;ETNK1;SLMAP;CCNG2;STK17B;KLHL8;PKN2;KIAA1958;HSPA1B;HSPA1A;ITPRIP;ATP8A1;NAB1;UBE2D3;ZFAND5;NR3C1;ETS2;IGF1R;FAM107B;PPP1CB;PTAR1;RGS1;SESN1;KIF5B;RNF19A;PAPOLG;TBC1D30;SLC25A40;MAP3K8;KPNA4;ENPP4;KPNA5;ARID2;TLE4;CSNK1G3;AGTPBP1;TMOD3;CSGALNACT2;IPMK;DYRK1A;ARID5A;ATP11C;ARID5B;ATP11B;DNAJB14;FRMD4B;FAM91A1;LEMD3;PIAS2;RSBN1;SAP30;FOXP1;TPST1;ACAP2;CACNB4;TBL1XR1;ADAM9;PHIP;IL6ST;TOX;CDKL1;FKBP5;ZNF430;IDI1;CBFB;KLHL15;INSIG2;CREM;RHOBTB3;FOXO3;LPP;TMEM123;SDCBP;ODF2L;ATXN1;MAN2A2;ATXN7;IRAK2;BAG1;SLC38A2;PDZD8;UBE2F;AKIRIN2;CD164;OSBPL8;AKIRIN1;UBE2H;POU2F1;UBE2B;AUTS2;KLRC2;CEP350;NEK7;KLHL28;CRIM1;ZBTB11;KLHL24;FOXN2;FBXO30;QKI;AZIN1;CLK1;NR4A2;GCLC;PAN3;DMXL1;GNAQ;MDM2;NF1;GCLM;BRWD1;PLEKHF2;CREBZF;PHTF2;RNF10;RNF11;FLT1;DDX3X;BMPR2;USP38;FLT3;CHD9;CHD7;PDE3B;PTEN;HMGB2;SLC2A1;ILK;SLC2A3;GTDC1;HMGB1;CHD2;AFF4;CHD1;PHTF1;AFF1;SYNE2;HK2;SENP7;ARL5B;FSD1L;RB1CC1;ITGAV;PHACTR1;CEP170;YAF2;ARL5A;LBR;PPP1R12A;ARHGEF12;CHUK;ARAP2;VPS13B;VPS37A;IRAK3;BPGM;RAD23B;PJA2;PTBP2;LATS1;PPM1B;ELF1;LMBRD2;GFOD1;ASPH;TRIM58;RBMS1;BCAT1;L3MBTL4;B4GALT4;PPP1R15B;GTF2A1;NFAT5;PRKAA1;CEBPB;USP15;NUFIP2;USP12;NR2C2;TOB1;ZBTB41;RAB21;GNA13;ZNRF2;GNG2;CHSY1;DNAJB4;P2RY1;UBQLN1;FEM1C;E2F3;PDLIM5;FNIP1;MAPK6;CLASP1;SASH1;GALNT7;SPAG9;SEC24A;FBXL17;DEK;LYSMD3;PTPN12;KLF3;SGPP1;MYO1B;NIN;FMNL2;KLF9;ALOX5AP;SPRY2;CHPT1;KRAS;PIK3AP1;PPIL3;OTUD1;TRIM33;LNX2;TNRC6B,7.889142476900268e-76,0,0,GTEX-ZVZO-0006-SM-HL9SJ,under,ChEA_2022
2,ENL 26711339 ChIP-Seq SEM Human Blood Leukemia,3.8267886109952716e-53,3.985422531423141,481.0205085038749,USP6NL;CCNI;TMEM41B;WIPF1;IKZF2;ZDHHC2;RPS6KA3;ALCAM;FGFR1OP2;BBX;CCNL1;RNF111;MBNL1;WSB1;PRKCE;ARRDC3;RFX3;FNDC3A;RUNX2;CD2AP;RUNX1;ZFYVE16;XRN1;CGGBP1;L3MBTL3;TWF1;BAZ2B;ZC3HAV1;HIF1A;PRDM10;PPP3R1;INPP5A;MIER3;RAD21;MIER1;GPM6B;PRPF38B;HOMER1;OSGIN2;MEX3C;PHC3;MED13L;FOSL2;PM20D2;PPFIBP1;STAG2;STAG3;WNK1;REL;CPEB2;LIN54;MTMR10;BTG1;CDKN1B;HIP1;SPIN4;SNX13;EEA1;PPP3CA;AKAP13;UBL3;ZMYM5;ARIH1;GABPA;LYPLA1;CNOT6L;TSC22D2;TET2;ELOVL6;RAB33B;ZEB2;AEBP2;PELI1;ZNF595;PTGER4;ASAH1;PELI2;RGPD2;TRAK2;PCNP;PPP1R2;SHOC2;MBNL3;EPS15;MAP4K3;MAP4K4;ZNF100;CDKN2C;YTHDF3;CSNK1A1;AGL;RANBP9;TMEM64;HIPK3;NEDD1;MKLN1;ABCB10;PER3;ETNK1;SLMAP;STK17B;KIAA1958;PUS10;ATP8A1;NAB1;UBE2D3;NR3C1;ETS2;IGF1R;FAM107B;PTAR1;SESN1;KIF5B;SLC25A40;MAP3K8;ARID2;ZNF684;TLE4;CSNK1G3;CSGALNACT2;DYRK1A;ATP11C;ARID5B;ATP11B;DNAJB14;FRMD4B;LEMD3;RSBN1;SAP30;FOXP1;CACNB4;TBL1XR1;ADAM9;PHIP;TOX;FKBP5;IDI1;CBFB;KLHL15;FOXO3;TMEM123;SDCBP;ATXN7;RAB6A;UBE2F;AKIRIN2;CD164;OSBPL8;POU2F1;AUTS2;KLRC2;CEP350;NEK7;KLHL24;FOXN2;CLK3;CLK1;NR4A2;PAN3;DMXL1;GNAQ;MDM2;NF1;SERINC1;EIF4G3;BCL2L1;PLEKHF2;CREBZF;RNF11;FLT1;BMPR2;USP38;FLT3;CHD9;CHD7;PDE3B;PTEN;HMGB2;HMGB1;CHD2;PHTF1;AFF1;ARL5B;RASGEF1A;RB1CC1;ITGAV;CEP170;YAF2;LBR;PPP1R12A;ARHGEF12;ARAP2;VPS13B;IRAK3;PJA2;LATS1;PPM1B;ELF1;ASPH;RBMS1;BCAT1;PPP1R15B;GTF2A1;NFAT5;USP15;NUFIP2;CHSY1;UBQLN1;FEM1C;FNIP1;MAPK6;FNIP2;CLASP1;GALNT7;SPAG9;DEK;KLF3;NIN;FMNL2;PMP22;SPRY2;CHPT1;PIK3AP1;PPIL3;OTUD1;TNRC6B,1.4426993063452174e-50,0,0,GTEX-ZVZO-0006-SM-HL9SJ,under,ChEA_2022
3,CREM 20920259 ChIP-Seq GC1-SPG Mouse,5.470860461771744e-46,2.6477819281172312,275.9504513806955,ATF1;USP6NL;ATF2;TFRC;SMC5;RBPJ;PPP4R2;FGFR1OP2;RNF111;STARD4;GABARAPL1;WSB1;FNDC3B;RFX3;FNDC3A;SCAMP1;CD2AP;DYNC1LI2;ZFYVE16;PRKAR1A;DDIT3;GPR160;CGGBP1;MTMR3;MYNN;BAZ2B;ZC3HAV1;MTMR4;SLC5A3;HIF1A;MTMR6;PPP3R1;RAD21;SLC19A2;PLK3;PRPF38B;HACE1;HOMER1;TIPARP;PLK2;ERLIN1;FN1;BRAF;MEX3C;FOSL2;PPFIBP1;SNAI1;REL;STRN;CPEB3;CPEB2;MTMR10;BTG1;ELL;SNX13;AREG;ING1;PRSS23;LMBR1;MED13;UBL3;PCMTD1;LYPLA1;DUSP2;CNOT6L;DUSP1;COPZ2;ELOVL6;FOS;COQ10B;PHF20L1;ZEB1;RNF169;AEBP2;PIGA;PELI1;SAMD8;WDR26;STAU1;PELI2;ATL2;TANK;TMEM165;PPP1R2;BTAF1;RNF138;RICTOR;CDKN2C;YTHDF3;PCGF5;CSNK1A1;TPK1;TRAPPC10;PCGF3;TMEM64;HIPK1;HIPK3;HIPK2;MKLN1;SNX18;RYBP;TTLL3;SNX16;NFIA;ETNK1;SLMAP;TAOK1;YPEL1;RLIM;UBAP1;PKN2;LGR6;YPEL5;TMEM167B;FAM13B;ATP8A1;FMR1;UBE2D3;IRS2;FAM107B;PPP1CB;SMCHD1;ZFP36;SESN1;RNF19A;SLC25A40;SLC16A7;KPNA4;TLE4;BNIP3L;CSNK1G3;AGTPBP1;TLE1;IPMK;DYRK1A;ATP11B;LEMD3;PIAS2;SAP30;TPST1;PHIP;IL6ST;FKBP5;PFKFB2;CBFB;FECH;INSIG1;CREM;RHOBTB3;ABHD5;FOXO3;BAG4;ATXN1;ATXN7;BAG1;SLC38A2;SLC15A4;SRGAP1;SKIL;SOCS5;AKIRIN2;CD164;OSBPL8;AKIRIN1;FOXN2;FBXO30;DMXL1;CPD;SP3;MDM2;NF1;SERINC1;RAB5A;EIF4G3;BCL2L1;PLEKHF2;RNF10;RNF11;BMPR2;RNF13;PTEN;PIK3C2A;SYNE2;ARL5B;FSD1L;YAF2;NEO1;LBR;DSP;PPP1R12A;CDADC1;CHUK;VPS13B;VPS37A;WIPI1;RAD23B;PTBP2;PATL1;PPM1A;ARL4A;TFDP1;ETF1;ST6GALNAC3;BDP1;PPP1R15B;GTF2A1;NFAT5;MTPN;CEBPB;NUFIP2;ZBTB44;ZBTB41;RAB21;DNAJB1;ZNRF2;ARL13B;DNAJB4;FCHO2;UBQLN1;FEM1C;DCAF10;FNIP1;SLC36A4;DCAF12;SPAG9;SEC24A;RNF24;FBXL17;LYSMD3;MCOLN1;OXR1;KLF3;PNRC1;SLC25A37;KLF6;NECAP1;SLC25A39;KLF9;TRIM33;ERRFI1;CCNI;TMEM41B;SPATA20;RCBTB1;NUDT4;EFR3A;FTH1;EPC2;CCNL1;SEC62;FBXO7;GLUL;PAQR3;IFRD1;ARRDC3;ACSL6;YOD1;TMEM170B;CDC34;XRN1;MXRA8;HECA;TRIB1;EIF1B;L3MBTL3;DCUN1D1;TWF1;GMCL1;INPP5A;MIER3;ERI1;MIER1;TSPAN5;RAB11FIP2;N4BP2;PAG1;EGR1;YES1;NBEAL1;OSGIN2;MED13L;STAG3;WNK1;ID1;RCOR3;CSRNP1;HIP1;PTPRF;ZCCHC14;PPP3CA;AKAP13;MAP1LC3B;SLC22A15;OTUD6B;ARIH1;TMED5;RAB8B;NCOA2;TMED8;TSC22D2;ZDHHC17;KIF27;RAB33B;ENAH;RAP2A;WAC;NCOA7;ZDHHC20;TRAK1;TRAK2;PCNP;AMN1;NFIL3;EPS15;CD55;MAP4K3;MAP3K2;TSNAX;SUZ12;NFYA;PNPLA8;C1GALT1;RANBP9;MIB1;NEDD1;PER1;PER3;CCNG2;STK17B;COPG2;KBTBD8;ZFAND5;AZI2;ENPP5;SLC30A4;LMTK2;TANC2;RSBN1;TBL1XR1;IDI1;KLHL15;ADIPOR1;LPP;ARHGAP12;TMEM123;SDCBP;ODF2L;UBC;NPHP3;PMAIP1;MYH10;PDZD8;UBE2F;IVNS1ABP;UBE2H;POU2F1;UBE2B;DENND4C;KLHL28;ARHGAP29;KLHL24;CLK3;AZIN1;CLK1;NR4A2;UBE2W;TSGA10;GCLC;PAN3;GNAQ;MKRN1;MXD1;GCLM;BRWD1;CREBZF;DDX3X;USP38;CHD9;USP32;CHD7;PDE3B;HMGB2;HMGB1;CHD2;USP39;AFF4;CHD1;MYSM1;AFF1;FLCN;RASGEF1B;PPP2R5E;RB1CC1;SCYL2;ARHGEF10;ARHGEF12;ARAP2;IRAK3;PJA2;EPN2;LATS1;ELF1;LATS2;RASA2;HAGH;USP15;DCTN4;USP12;ACVR1B;TOB1;STRN3;GK5;GNA13;CHSY1;MXI1;PDLIM5;MAPK6;SMNDC1;SASH1;GALNT7;GALNT3;DEK;SLC4A7;PIKFYVE;CHPT1;KRAS;SPRY1;ATP13A3;LNX2;SNTB2,1.3750095960586317e-43,0,0,GTEX-ZVZO-0006-SM-HL9SJ,under,ChEA_2022
4,FOXA1 27270436 ChIP-Seq VCaP Human Prostate Carcinoma,1.9624078135648661e-44,2.797652303786429,281.55453016733446,ATF1;ATF2;ERRFI1;CCNI;ZNF292;RBPJ;IKZF2;ZDHHC2;RCBTB1;EFR3A;ALCAM;FGFR1OP2;BBX;EPC2;CCNL1;TRIM23;GABARAPL1;MBNL1;WSB1;MBNL2;TRIQK;ZNF281;KRT2;IFRD1;ARRDC3;FNDC3B;SOX13;RFX3;FNDC3A;GTPBP1;RUNX1;XRN1;SPATA13;DDIT4;TXNIP;FAM76B;TRIB1;CGGBP1;SDC4;CEP85L;MYNN;NEDD4L;TWF1;BAZ2B;ZC3HAV1;SLC5A3;HIF1A;PPP3R1;MIER3;RAD21;MIER1;N4BP2;SLC19A2;CDK17;PLK3;JUN;YES1;PTPRN2;GADD45B;SIAH1;ERLIN1;NBEAL1;BRAF;OSGIN2;MED13L;FOSL2;PM20D2;PPFIBP1;WNK1;ID1;TMCC3;STRN;RCOR3;CPEB3;CPEB4;LIN54;DENND1B;BTG1;HIP1;SPIN4;SNX13;SNX10;FMN1;PCMTD2;PPP3CA;ARIH1;GABPA;PCMTD1;RAB8B;NCOA2;CNOT6L;SLC2A13;ELOVL6;ZDHHC17;RAB33B;FAM210B;AEBP2;SDHAF3;PIGA;PELI1;TMEM106B;NCOA7;PTGER4;ASAH1;SAMD8;WDR26;NFIX;STAU1;SGMS1;PTGER2;PELI2;PRUNE2;AKAP7;CXCR6;TRAK1;TANK;TMEM165;PCNP;RNF138;DZANK1;PAK6;RICTOR;EPS15;ANKRD50;CD55;SUZ12;YTHDF3;PNPLA8;TPK1;RIOK3;TRAPPC10;DAB2IP;AKR1C3;ERBIN;HIPK1;HIPK2;NEDD1;MKLN1;STK17A;ETNK1;SLMAP;TAOK1;CCNG2;ETFBKMT;PKN2;KIAA1958;RAMP1;HSPA1B;GPR146;ERO1A;PUS10;ITPRIP;TMEM167B;FAM13B;ATP8A1;NAB1;UBE2D3;ZFAND5;ZBTB20;IL1RAP;PRDM1;PLB1;IGF1R;FAM107B;PPP1CB;ABHD13;SMCHD1;SESN3;SESN1;RNF19A;PAPOLG;ARID2;PHLDA1;TLE4;CSNK1G3;AGTPBP1;TLE1;ARID5A;ARID5B;ATP11B;UBALD2;FRMD4B;FAM91A1;LEMD3;PIAS2;RSBN1;SAP30;FOXP1;ERN1;TPST1;CACNB4;PHIP;IL6ST;UTRN;PHLDB2;CDKL1;FKBP5;PFKFB2;INSIG2;FOXO3;LPP;CNN3;ARHGAP12;CAMSAP2;TMEM123;ATXN7;UBC;PMAIP1;SLC38A2;SKIL;IVNS1ABP;AKIRIN2;CD164;OSBPL8;AKIRIN1;UBE2H;POU2F1;KLRC2;ZBTB16;CEP350;NEK7;ARHGAP29;FOXN3;KLHL24;FOXN2;HOPX;GCLC;NR4A3;DMXL1;GNAQ;CPD;DLG5;MKRN1;MDM2;TAB2;MXD1;BRWD1;RSL24D1;BCL2L1;PLEKHF2;CREBZF;PHTF2;RNF10;FLT1;USP38;BNC2;RNF13;USP32;HMGB2;HMGB1;CHD2;PIK3C2A;AFF1;SYNE2;SYNE1;FLCN;SENP7;RASGEF1B;PPP2R5E;RB1CC1;PPP6R3;MAN1A1;YAF2;NEO1;LBR;BOK;SH3D19;KDM6A;TGIF1;PPP1R12A;ARHGEF12;PDE4D;ARAP2;VPS13B;PJA2;PATL1;PTBP3;ACTA2;PPM1A;ARL4A;PPM1B;ELF1;ASPH;ALDH1A1;SPOPL;RBMS1;ETF1;KDM7A;B4GALT4;PPP1R15A;GTF2A1;PRKAA1;CEBPB;CCDC186;SEMA3C;ACVR1B;NR2C2;TOB1;THBS1;RAB21;DNAJB4;FCHO2;MXI1;P2RY1;NRIP1;UBQLN1;POC1B;HES1;FEM1C;PCDH1;PDLIM5;RFFL;MAPK6;SLC36A4;CLASP1;SASH1;SPAG9;GALNT3;RNF24;FBXL17;LAMB1;PTPN12;OXR1;PNRC1;SGPP1;SLC25A37;SNRK;MYO1B;KLF6;NIN;PIKFYVE;NECAP1;EVI2A;BMT2;KLF9;CHPT1;KRAS;SPRY1;ATP13A3;PIK3AP1;TRIM33;LNX2;TNRC6B,3.699138728569773e-42,0,0,GTEX-ZVZO-0006-SM-HL9SJ,under,ChEA_2022
5,CEBPD 21427703 ChIP-Seq 3T3-L1 Mouse,4.2837631486498866e-39,3.530946135623146,311.94492055912525,ATF1;ERRFI1;PGAP1;FAM13B;CCNI;ZFAND5;RTKN2;PRF1;ZBTB20;IRS2;IL1RAP;PRDM1;NR3C1;SAT1;PPP1CB;ZFP36;SESN3;PEG10;FTH1;CCNL1;PHLDA1;AGFG1;CSGALNACT1;MBNL1;WSB1;MBNL2;IL1R2;CSGALNACT2;FNDC3B;FNDC3A;SCAMP1;TANC2;SYTL3;RUNX1;ACAP2;COL4A1;TBL1XR1;DDIT3;TXNIP;PHIP;FKBP5;PFKFB3;CALCRL;INSIG2;INSIG1;ABHD5;ADIPOR1;HIF1A;LPP;ARHGAP12;ATXN1;PDGFC;RNF217;UBC;SLC38A2;SLC15A4;SRGAP1;SOCS5;SLC19A2;ABCA1;PTPRN2;GADD45B;GADD45A;ZBTB16;PLK2;FN1;CRIM1;MYO5A;MED13L;FOSL2;PPFIBP1;PAN3;SP4;DLG5;SP3;ID1;ECHDC3;PHTF2;CPM;FLT1;DDX3X;CDKN1B;TNFAIP6;BNC2;PTEN;TNFAIP3;FMN1;GTDC1;HMGB1;LDB2;VLDLR;NXT2;CHD2;ING1;PRSS23;HK2;SYNE1;EEA1;PPP3CA;THBD;LMBR1;ADAMTS1;TRPS1;TIMP3;PHACTR1;CEP170;NEO1;KDM6A;VAV3;PPP1R12A;GSTO1;TSC22D2;BPGM;RAD23B;PTBP2;PATL1;EPN2;ENAH;TGFBR3;ZEB2;LATS2;ZEB1;AEBP2;IFNG;KCNMA1;PELI1;TMEM106B;RBMS1;BCAT1;PLCB1;RGS18;PPP1R15B;GTF2A1;NFAT5;MTPN;NFIX;SEMA3C;PTGER2;PELI2;ATL2;NEDD9;AKAP7;ASAP1;PTGS2;NR2C2;TANK;THBS1;STRN3;NFIL3;P2RY1;POC1B;SHOC2;PDLIM5;SMNDC1;ANKRD50;SASH1;JAZF1;MAP4K4;GALNT7;RNF24;PCGF5;CSNK1A1;TPK1;C1GALT1;FBXL17;TMEM64;PTPN12;OXR1;KLF3;PNRC1;HIPK3;NAP1L5;SGPP1;VEGFA;HIPK2;NEDD1;MKLN1;KLF6;RYBP;FMNL2;NFIA;CCNG2;KLF9;SPRY2;COPG2;CD69;SNTB2,6.459914828164029e-37,0,0,GTEX-ZVZO-0006-SM-HL9SJ,under,ChEA_2022
6,MBD3 35695185 ChIP-Seq nicBasalRootGanglia Mouse Embryo,3.9247232069512314e-37,2.5198236560274383,211.23266595892304,USP6NL;WIPF1;SMC5;RBPJ;ZDHHC2;SLC4A4;RPS6KA3;ALCAM;FGFR1OP2;BBX;PIP4K2A;EPC2;CCNL1;RNF111;AGFG1;MBNL1;TRIQK;PAQR3;FNDC3B;SOX13;CACNA2D2;RFX3;AFAP1;ACSL4;FNDC3A;TMEM170B;MFSD11;CD2AP;JMJD6;DYNC1LI2;ZFYVE16;DDIT3;HECA;TRIB1;EIF1B;CGGBP1;ATF3;L3MBTL3;MTMR3;TMEM63B;NEDD4L;MTMR4;MIER3;ERI1;RAD21;RNF217;TSPAN5;RAB11FIP2;N4BP2;SLC19A2;PRPF38B;PTPRN2;HOMER1;GADD45A;PLK2;NBEAL1;SUCO;FOSL2;PM20D2;PPFIBP1;AGO2;RANBP10;SNAI1;REL;CREBRF;TMCC3;CCSER2;ECHDC3;RCOR3;CPEB3;CPEB2;FERMT2;DENND1B;MTMR10;CDKN1B;PTPRM;VLDLR;PRSS23;ZCCHC14;EEA1;PPP3CA;UBL3;SLC22A15;OTUD6B;TIMP3;ARIH1;VAV3;NCOA2;DUSP2;CNOT6L;GSTO1;SLC2A13;ZDHHC17;KIF27;RAB33B;ENAH;FAM210B;VWA8;RNF144B;KAT2B;ZEB2;ZEB1;RNF169;AEBP2;B3GNT5;KCNMA1;TET3;WAC;B3GNT2;NCOA7;PLCB1;CACUL1;PTGER4;NAPB;ASAH1;STAU1;SGMS1;ZDHHC20;PELI2;AKAP7;TRAK1;TANK;PTS;TMEM165;FGD4;NFIL3;RNF138;PAK6;ZSWIM6;EPS15;ANKRD50;CD55;MAP4K3;MAP4K4;GCH1;YTHDF3;PCGF5;RIOK3;TRAPPC10;DAB2IP;ERBIN;TMEM64;HIPK1;MZT1;HIPK3;VEGFA;MIB1;HIPK2;SNX18;ABCB10;PER3;SNX16;NFIA;ETNK1;SLMAP;CCNG2;YPEL1;PKN2;KBTBD8;CDK5R1;FAM13B;ATP8A1;NAB1;ZBTB21;IL1RAP;NR3C1;ETS2;IGF1R;PTAR1;SESN3;KIF5B;TBC1D30;SLC16A6;MAP3K8;KPNA4;ENPP4;AZI2;PHLDA1;TLE4;SEMA6B;AGTPBP1;TLE1;TMOD3;SLC30A4;IPMK;SHISA4;ATP11B;FRMD4B;RSBN1;FOXP1;ERN1;KCTD9;CACNB4;COL4A1;TBL1XR1;CLIP4;IL6ST;UTRN;PHLDB2;CDKL1;FKBP5;DGKH;PFKFB2;BRSK1;PFKFB3;CBFB;FBLIM1;KLHL15;MINDY2;INSIG2;CREM;ABHD5;FOXO3;LPP;CNN3;TMEM123;ODF2L;MAN2A2;ATXN7;NPHP3;SLC38A2;SLC15A4;SRGAP1;SKIL;MYH10;SOCS5;UBE2F;IVNS1ABP;AUTS2;ZBTB16;DENND4C;CRIM1;ARHGAP29;FOXN3;FBXO30;CLK3;AZIN1;NR4A2;UBE2W;PAN3;FAM151B;SYNJ1;GNAQ;DLG5;MKRN1;NF1;TAB2;GCLM;BRWD1;EIF4G3;BCL2L1;CNTNAP2;RNF11;CHD9;USP32;CHD7;PTEN;HMGB2;SLC2A3;GTDC1;NXT2;PPP1R9A;TENT4B;AFF1;SYNE2;SYNE1;SENP7;FSD1L;RASGEF1B;RB1CC1;TRPS1;PHACTR2;ITGAV;CEP170;YAF2;NEO1;MYBL1;LBR;BOK;SH3D19;PLEKHG1;PPP1R12A;ARHGEF12;PDE4D;WIPI1;SPIDR;PATL1;TGFBR1;PTBP3;TGFBR3;PPM1A;ARL4A;ELF1;LATS2;GFOD1;RASA2;RBMS1;HAGH;BCAT1;B4GALT4;PPP1R15A;PPP1R15B;RAB1A;GTF2A1;CEBPB;ASAP1;ZBTB44;NR2C2;TOB1;ZBTB41;GNA13;ZNRF2;GNG2;CHSY1;FAM241A;FCHO2;MXI1;P2RY1;NRIP1;POC1B;E2F3;TENT2;PCDH1;PDLIM5;MAPK6;SLC36A4;SMNDC1;JAZF1;SPAG9;SGTB;B3GAT2;DEK;LYSMD3;PTPN12;OXR1;KLF3;SGPP1;SLC4A7;MYO1B;NIN;SLC25A39;FMNL2;RAB12;SPRY1;MDGA1;OTUD1;SNTB2,4.932068830068715e-35,0,0,GTEX-ZVZO-0006-SM-HL9SJ,under,ChEA_2022
