rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Inflammatory Response,0.004067400402162354,3.684635829149776,20.28300352206346,NFKBIA;ADGRE1;MSR1;P2RX4;IL15;C3AR1;LPAR1,0.14379086403423,0,0,142,neg,MSigDB_Hallmark_2020
2,IL-2/STAT5 Signaling,0.015151192505367015,3.141979595107099,13.163876618045636,NT5E;ALCAM;AMACR;P2RX4;SCN9A;IL3RA,0.14379086403423,0,0,142,neg,MSigDB_Hallmark_2020
3,TNF-alpha Signaling via NF-kB,0.015493990781832804,3.1256244021681368,13.025424015927582,NFKBIA;EGR1;JAG1;SERPINB2;TUBB2A;IER3,0.14379086403423,0,0,142,neg,MSigDB_Hallmark_2020
